Date,failure_prob,topicid61_Power_preprocessed_Trend,topicid61_Voltage_preprocessed_Trend,topicid61_Current_preprocessed_Trend
03/02/2025,1,-48.31727827001606,-1.6685033889506833,-1.7367275898054801
03/02/2025,1,-341.42294186071774,-0.1172023059460292,-1.1115926793184954
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-357.09191978313936,-0.6514451596632294,-2.2080889642362362
03/02/2025,1,-29.126036761478247,-1.8918078722127478,-2.0196585571916277
03/02/2025,0,0,0,0
03/02/2025,1,-284.2914272125636,-0.3555299580667479,-1.6224167605039388
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-292.01419876375303,-0.9535716640788348,-1.896589073704039
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-341.42294186071774,-0.1172023059460292,-1.1115926793184954
03/02/2025,1,-148.58153677946325,-0.06766436856210989,-1.5179719878051703
03/02/2025,1,-265.6669484123285,-1.4310925842980828,-1.5684616413268966
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-243.31462158983274,-0.9181281224873701,-2.314174505684218
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-98.86814904541109,-2.194755264052386,-2.308322291759403
03/02/2025,0,0,0,0
03/02/2025,1,-371.6848123297685,-0.8847643490310155,-0.4581394014350584
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-174.03431539419023,-0.3701415556119132,-0.23115306057257312
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-70.29102241775149,-1.7421148919993001,-0.6666537851924002
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-29.126036761478247,-1.8918078722127478,-2.0196585571916277
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-23.29518389231214,-0.17247963955756074,-2.2556973236113844
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-230.61193849975163,-2.1709991672887434,-1.7104644463854286
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-23.29518389231214,-0.17247963955756074,-2.2556973236113844
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-357.09191978313936,-0.6514451596632294,-2.2080889642362362
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-379.2030467283281,-0.07818093082137612,-2.3224458471692437
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-308.48562889626635,-1.7261223287115994,-2.204437588503921
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-48.31727827001606,-1.6685033889506833,-1.7367275898054801
03/02/2025,1,-341.42294186071774,-0.1172023059460292,-1.1115926793184954
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-357.09191978313936,-0.6514451596632294,-2.2080889642362362
03/02/2025,1,-23.29518389231214,-0.17247963955756074,-2.2556973236113844
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-335.3382666954711,-0.4689027960435279,-1.056814508596954
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-276.28527756351053,-2.3265262804445226,-1.8074185775380147
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-203.61517315192611,-1.0024871167209872,-1.2907317774244946
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-95.20187360162487,-2.6429656622519277,-1.3101530823692418
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-23.29518389231214,-0.17247963955756074,-2.2556973236113844
03/02/2025,0,0,0,0
03/02/2025,1,-337.4998726666845,-1.3298243163688388,-0.17051501522612433
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-335.93905603251005,-1.2761019419853468,-0.5009361662704883
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-386.001858416901,-2.573045367620611,-1.2242111965504352
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-341.42294186071774,-0.1172023059460292,-1.1115926793184954
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-16.807141539301654,-2.106616567812375,-0.6542939142849149
03/02/2025,1,-98.86814904541109,-2.194755264052386,-2.308322291759403
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-195.12854749834742,-1.6431594134915943,-1.5385103353601544
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-48.14992646963066,-2.5398474304973364,-2.033068427564092
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-151.13301499917537,-0.08259880956888566,-1.1280772294268222
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-276.28527756351053,-2.3265262804445226,-1.8074185775380147
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-284.2914272125636,-0.3555299580667479,-1.6224167605039388
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-230.61193849975163,-2.1709991672887434,-1.7104644463854286
03/02/2025,0,0,0,0
03/02/2025,1,-243.31462158983274,-0.9181281224873701,-2.314174505684218
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-371.6848123297685,-0.8847643490310155,-0.4581394014350584
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-151.13301499917537,-0.08259880956888566,-1.1280772294268222
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-69.01128740794883,-1.1739139258753497,-0.5574155902312183
03/02/2025,1,-292.01419876375303,-0.9535716640788348,-1.896589073704039
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-240.06895825589427,-0.6991949439548868,-1.6987567630159122
03/02/2025,0,0,0,0
03/02/2025,1,-71.3152776646661,-0.2410667035225753,-0.3031307698780594
03/02/2025,0,0,0,0
03/02/2025,1,-386.001858416901,-2.573045367620611,-1.2242111965504352
03/02/2025,0,0,0,0
03/02/2025,1,-12.599355355899377,-1.7610891840577643,-1.1300826587011537
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-338.62001550102985,-2.2768000343166737,-0.9116918599933277
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
